Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Madagascar,"Fish, fresh or chilled, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,14,,3,,635,,742,,981,,129,,517,,975,,1606,,1132,,905,,1400,,1495,,0,...,0,...,354,,759,,490,,448,,1023,,1495.63,
Madagascar,"Fish, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,2,,0,...,0,...,0,...,0,...,0,...,0,...,6,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,0,...,0,...,0,...
Madagascar,"Fish, frozen, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1119,,294,,340,,614,,253,,222,,122,,399,,451,,505,,399,,414,,335,,425,,328,,127,,575,,1651,,2158,,2264,,3493,,3395.58,
Madagascar,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,14,,1,,0,N,0,...,0,...,0,...,0,...,25,,0,...,0,...,0,N,351,,0,N,1,,0,...,30,,0,...,24,,144,,0,...
Madagascar,"Fishmeal fit for human consumption, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Fishmeals, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,424,,380,E,501,,742,,780,,77,,0,...,0,...,0,...,0,...,0,...,1,,0,...,83,,328,,234,,0,...,0,N,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.01,
Madagascar,"Fishmeals, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,129,,35,,0,...,0,...,292,,561,,99,,31,,638,,575,,203,,1127,,2046,,2755,,1587,,3468,,174,,361,,474,,184,,668.93,
Madagascar,"Flatfish nei, fillets, fresh or chilled",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Flatfish nei, fillets, fresh or chilled",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.22,
Madagascar,"Flatfish nei, fillets, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...
Madagascar,"Flatfish nei, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,10,,17,,10,,5,,30,,6,,7,,0,...,20,,82,,60,,0,...,0,...,47,,187,,222,,246,,57,,22,,15,,42.51,
Madagascar,"Flatfish nei, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,21,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15,,0,...,0,...,0,...,0,...,0,N,0,...,0,N,0.97,
Madagascar,"Flatfish, fresh or chilled, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,19,,0,...,2,,0,...,5,,85,,121,,20,,7,,0,...,0,...,159,,65,,195,,438,,353,,621,,293,,58.98,
Madagascar,"Flatfish, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Freshwater crustaceans nei, live, fresh or chilled",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Gadiformes fillets, frozen, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,23,,0,...
Madagascar,"Gadiformes nei, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,65,,213,,34,,121,,285,,293,,424,,586.21,
Madagascar,"Gadiformes, fillets, dried, salted or in brine, not smoked",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,N,0,...,10.2,
Madagascar,"Gadiformes, fillets, dried, salted or in brine, not smoked",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1,,0,N,0,...,0,...,0,...,0,N,0.01,
Madagascar,"Gadiformes, fresh or chilled, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,11,,17,,0,...,0,N,0,...,1,,0,...,0,...
Madagascar,"Hake nei fillets, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...
Madagascar,"Hake nei, fresh or chilled",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,0,...,0,...
Madagascar,"Hakes nei, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Hakes nei, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.02,
Madagascar,"Herring nei, fillets, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...
Madagascar,"Herring, salted or in brine",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,743,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Herring, salted or in brine",Imports,Value (USD 1000),USD 1000,0,...,0,...,1,,2,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,1,,1,,1,,0.78,
Madagascar,"Herrings nei, smoked",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,2,,2,,0,...,0,N,4,,7,,4,,3,,0,...,0,...,0,N,1,,0,...,0,N,0.09,
Madagascar,"Herrings prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,93,,95,,1,,1,,0,N,372,,0,N,0,N,0,...,0,N,0,N,0,...,0,N,0,N,0,...,6,,1,,0,N,1,,0,N,2,,2,,8,,8,,6,,7,,12,,5.16,
Madagascar,"Herrings, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,...,0,...,0,...,2,,4,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish, fresh or chilled",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,18,,20,,35.76,
Madagascar,"Jack and horse mackerel, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.17,
Madagascar,Jellyfish preparations,Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,11.57,
Madagascar,Jellyfish preparations,Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,N,0,...,0.18,
Madagascar,"Jellyfish, other than prepared or preserved",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,35,,50,,78.63,
Madagascar,"Jellyfish, other than prepared or preserved",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...
Madagascar,"Livers, roes, milt, dried, salted or in brine, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,3,,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,N,0,N,2,,2,,0,...
Madagascar,"Livers, roes, milt, fresh or chilled, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Livers, roes, milt, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,26,,0,...,0,...,0,N,1,,1,,1,,11,,3,,5,,6,,14,,14,,18,,19,,6,,0,N,0,...,1,,0,...,0,...,0,...,0,...,0,...
Madagascar,"Livers, roes, milt, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,40,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,
Madagascar,"Livers, roes, milt, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,N,2,,0,N,0,...,0,...,0,N,0,...,0,...,0,...,42,,71,,43,,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...
Madagascar,"Lobster tails or meat, prep. or pres.",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,...,0,N,1,,0,N,0,N,0,N,0,N,13,,0,N,0.74,
Madagascar,"Lobsters nei, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,14,,0,...,0,...,0,N,0,...
Madagascar,"Mackerel prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,22,,97,,0,...,1,,2,,2,,39,,1,,2,,7,,0,N,3,,5,,4,,2,,6,,8,,10,,31,,8,,8,,21,,9,,8,,11,,12,,12,,39,,17,,12.6,
Madagascar,"Mackerels nei, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,59.99,
Madagascar,"Mackerels nei, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0.34,
Madagascar,"Mackerels, nei, fresh or chilled",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1,,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Marine fish nei, minced, prepared or preserved",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Marine fish nei, minced, prepared or preserved",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,72,,0,...,0,...,441,,3,,51,,0,...,15,,22,,5,,16,,15,,11,,2,,4,,15,,22,,16,,16,,14,,15,,56,,26,,30,,23,,35,,31,,64,,68.83,
Madagascar,"Marine fish nei, prepared or preserved, not minced",Exports,Value (USD 1000),USD 1000,0,N,0,...,0,...,0,...,0,...,19,,0,...,0,...,0,...,3,,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Marine fish nei, prepared or preserved, not minced",Imports,Value (USD 1000),USD 1000,7,,4,,3,,25,,177,,329,,88,,17,,125,,461,,298,,224,,556,,462,,64,,3,,18,,4,,172,,4,,82,,11,,1,,2,,3,,9,,2,,10,,6,,8,,10,,12,,15,,8,,19,,10,,7,,13,,20,,12,,17,,11,,47,,16.03,
Madagascar,"Marine fish nei, smoked",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,1,,0,N,0,N,0,N,0,...,0,...,0,...,0,...,2,,3,,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...
Madagascar,"Marine fish nei, smoked",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,...,22,,3,,0,...,2,,0,N,4,,6,,7,,2,,4,,0,N,0,...,0,...,0,...,0,...
Madagascar,"Marine fish, frozen, nei",Exports,Value (USD 1000),USD 1000,32,,24,,32,,35,,0,N,5,,19,,3,,5,,10,,46,,189,,298,,200,,639,,580,,296,,631,,3800,,2060,,753,,527,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Marine fish, frozen, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,N,0,N,2,,0,N,0,N,0,...,1,,0,N,0,N,0,N,0,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Marine mammal oils, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,N,0,...,26,,2,,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...
Madagascar,Miscellaneous corals and shells,Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,978,,1328,,1118,,1358,,936,,580,,839,,698,,564,,798,,669,,527,,520,,477,,394.1,
Madagascar,Miscellaneous corals and shells,Reexports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Miscellaneous crustaceans, not frozen, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,22,,11,,1,,2,,29,,15,,25,,0,...,0,...,68,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Miscellaneous crustaceans, not frozen, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,N,1,,0,...,0,...,0,...,16,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Miscellaneous marine fish, salted or in brine, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,3,,7,,12,,0,N,1,,0,N,1,,0,...,0,...,0,...,1,,4,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Miscellaneous molluscs, other than live, fresh or chilled, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1197,,1280,,2117,,1746,,1395,,713,,592,,1112,,1225,,1214,,1430,,1636,,1556,,1594,,1145,,1388,,1368,,850,,324,,300,,449,,273.64,
Madagascar,"Miscellaneous molluscs, other than live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,...,0,...,0,...,5,,1,,5,,31,,0,...,13,,5,,35,,123,,106,,62,,54.28,
Madagascar,"Molluscs and other aq. invertebrates, prep. or pres., nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,13,,0,...,0,N,51,,0,...,7,,0,...,0,...,0,...,0,N,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
